iter	RMSE
240	0.07109173196
241	0.07085797976
242	0.07066003825
243	0.07048360715
244	0.07045045889
245	0.07026033484
246	0.07010957603
247	0.07001732978
248	0.06987139327
249	0.0697741033
250	0.06964454864
251	0.06944169004
252	0.06927813129
253	0.06911096741
254	0.06901095173
255	0.06881737764
256	0.06872857872
257	0.06866403838
258	0.06852247649
259	0.06832704446
260	0.06817109546
261	0.06809543782
262	0.06795121748
263	0.0678171505
264	0.06770087284
265	0.06753423462
266	0.06743332173
267	0.06729017449
268	0.06721168286
269	0.0670675807
270	0.06693448837
271	0.06670299284
272	0.06656326204
273	0.06646700313
274	0.0662973818
275	0.06616952303
276	0.06612365541
277	0.06603714826
278	0.06592508456
279	0.06578228383
280	0.06565947036
281	0.06562747711
282	0.06553071807
283	0.06542062783
284	0.06523710829
285	0.06516744014
286	0.06504246341
287	0.06490774432
288	0.06479979651
289	0.06466961162
290	0.06451586197
291	0.0643884574
292	0.06434832591
293	0.06419181118
294	0.06408936866
295	0.06402424989
296	0.06384427413
297	0.06371629116
298	0.06364795788
299	0.06354617318
300	0.0634993543
301	0.06337360986
302	0.06320768495
303	0.06312442875
304	0.06302176597
305	0.06291681699
306	0.06281964229
307	0.06269027343
308	0.06254861176
309	0.06234937657
310	0.06222825913
311	0.06208390629
312	0.06191477148
313	0.06181140744
314	0.06167562781
315	0.0615511228
316	0.06145336295
317	0.0613331562
318	0.0611863154
319	0.06106993819
320	0.06095309365
321	0.06083497704
322	0.0607285134
323	0.06061432088
324	0.06055568321
325	0.06046756222
326	0.06035581308
327	0.06025861548
328	0.06013992205
329	0.06005022663
330	0.05998717287
331	0.05986505456
332	0.0597667051
333	0.05962593131
334	0.0594980441
335	0.05942264064
336	0.05936686396
337	0.05923359447
338	0.0591263859
339	0.05898559356
340	0.05880498553
341	0.05866323544
342	0.05853326719
343	0.05842308074
344	0.05836980211
345	0.05826172996
346	0.05815612143
347	0.05804123791
348	0.0579596259
349	0.05782705321
350	0.05780339078
351	0.05778086858
352	0.05764462482
353	0.05759013373
354	0.05748920305
355	0.05741415405
356	0.05729800441
357	0.05722776159
358	0.05708214069
359	0.05698902292
360	0.05688651383
361	0.05675074316
362	0.05666880594
363	0.05665208708
364	0.05654633312
365	0.05647240832
366	0.05636745778
367	0.05626877751
368	0.05614569195
369	0.05611250574
370	0.0559890675
371	0.05585927858
372	0.05575672511
373	0.05563651667
374	0.05561897309
375	0.05556265216
376	0.05552427965
377	0.05538997516
378	0.05523806829
379	0.05514872567
380	0.05505423155
381	0.05501531877
382	0.05492852441
383	0.05484419349
384	0.05479004209
385	0.05470475072
386	0.05460138834
387	0.05450665866
388	0.05442668916
389	0.05432414746
390	0.05415385863
391	0.05407270706
392	0.05397672854
393	0.05385602468
394	0.05371468965
395	0.05363603471
396	0.05352456166
397	0.05345628534
398	0.05343963673
399	0.053340408
400	0.05321059287
401	0.05303486344
402	0.052949437
403	0.052936639
404	0.05285801734
405	0.05281860113
406	0.05270585511
407	0.05259713699
408	0.05256649769
409	0.0525537198
410	0.05245245461
411	0.05235261673
412	0.05233940398
413	0.05228609336
414	0.05220492279
415	0.05219308617
416	0.0521003199
417	0.05206856124
418	0.05205700799
419	0.05194501609
420	0.05190101361
421	0.05179442716
422	0.05162927746
423	0.05156908705
424	0.05146422988
425	0.05136465963
426	0.05124358165
427	0.05111406496
428	0.05096849101
429	0.05088238307
430	0.05087215832
431	0.05084429989
432	0.05073659524
433	0.05064944417
434	0.05054314703
435	0.05046479137
436	0.05034035957
437	0.05033041684
438	0.05021631628
439	0.05013505079
440	0.05006457888
441	0.04994972693
442	0.04978957869
443	0.04970337765
444	0.04961125934
445	0.04960070317
446	0.04959152583
447	0.04957419121
448	0.04949900973
449	0.04943564539
450	0.04942736708
451	0.0493844605
452	0.04937807706
453	0.04931150024
454	0.04919359968
455	0.04908468196
456	0.04898290999
457	0.04892089964
458	0.04891313182
459	0.04889419602
460	0.04880272498
461	0.04869584387
462	0.04868871621
463	0.0485921812
464	0.048560834
465	0.04845889709
466	0.04837328851
467	0.04836554257
468	0.04823013711
469	0.04817025996
470	0.04802700683
471	0.04801981724
472	0.04793864279
473	0.0479073488
474	0.04781043135
475	0.04773896
476	0.04769229728
477	0.0475665804
478	0.04755943001
479	0.04741241084
480	0.04727384455
481	0.04720928446
482	0.0471817474
483	0.0471037205
484	0.04704010186
485	0.04690067845
486	0.04681083518
487	0.0467232045
488	0.04668255471
489	0.04664461413
490	0.04654351296
491	0.04645315391
492	0.0464487704
493	0.04631555281
494	0.04621004013
495	0.04617474173
496	0.04604354169
497	0.04593198351
498	0.04586763169
499	0.04578421896
500	0.04574796219
501	0.0456560513
502	0.04554992476
503	0.04545264148
504	0.04539825506
505	0.04529126882
506	0.04521418091
507	0.04511921395
508	0.04506528752
509	0.04500539902
510	0.0449329944
511	0.04490020578
512	0.04485159949
513	0.0447557492
514	0.04467407021
515	0.04454620498
516	0.04448587365
517	0.04447998393
518	0.04440885646
519	0.04432883978
520	0.04424151132
521	0.04422630161
522	0.0441953922
523	0.04408178072
524	0.0439815934
525	0.04393288644
526	0.04385731603
527	0.04383099625
528	0.04375348373
529	0.04369542042
530	0.04358672039
531	0.04351421474
532	0.04341906584
533	0.04336532773
534	0.04332042545
535	0.04323557123
536	0.04322537126
537	0.04318464933
538	0.04308854207
539	0.04308416016
540	0.04297903892
541	0.04296141818
542	0.04284740957
543	0.04276642265
544	0.04269462184
545	0.04268946382
546	0.04264170809
547	0.04263732869
548	0.04263318923
549	0.04258761839
550	0.04252517701
551	0.04242336243
552	0.04238202055
553	0.04234016632
554	0.04229065246
555	0.04224275558
556	0.04217598493
557	0.04210433883
558	0.04200428782
559	0.04192598218
560	0.04192086364
561	0.0418587033
562	0.04177793937
563	0.04166927558
564	0.04163218738
565	0.04159352118
566	0.04148848237
567	0.0414263654
568	0.04134963396
569	0.04128088111
570	0.04119307507
571	0.04113200876
572	0.04112505465
573	0.041049442
574	0.04097150193
575	0.04093390281
576	0.0408584962
577	0.04078403771
578	0.04072000854
579	0.04071494218
580	0.04064712738
581	0.040563191
582	0.04055922876
583	0.04047150436
584	0.04044128256
585	0.04040700682
586	0.04038627949
587	0.04033824111
588	0.04025704021
589	0.04024870256
590	0.04022703054
591	0.04010934326
592	0.04005398521
593	0.04001583075
594	0.03996485291
595	0.03991783615
596	0.03991409395
597	0.03991031986
598	0.03986861253
599	0.03978011733
600	0.03968497456
601	0.03968019807
602	0.03960841445
603	0.03956254075
604	0.03947513533
605	0.03941709611
606	0.03933699992
607	0.03930695394
608	0.03930303137
609	0.0392721527
610	0.03919961506
611	0.03912434373
612	0.03900215161
613	0.03899848823
614	0.0389467517
615	0.03887227384
616	0.03879281079
617	0.03870400191
618	0.0386100593
619	0.03850022459
620	0.03849679202
621	0.03840266788
622	0.03834657952
623	0.038254829
624	0.03825112798
625	0.03822386768
626	0.038157384
627	0.03811951032
628	0.03803280901
629	0.03796368641
630	0.03790759704
631	0.03790458976
632	0.03781337996
633	0.03780530085
634	0.03780191243
635	0.03775769567
636	0.03772361743
637	0.03764131139
638	0.03762666241
639	0.03758995144
640	0.03751220752
641	0.03745365516
642	0.03745127129
643	0.03738841397
644	0.03732923278
645	0.03725257599
646	0.03724911921
647	0.03721446545
648	0.03714944004
649	0.03709804
650	0.03703815342
651	0.03699524409
652	0.03691597574
653	0.03691258797
654	0.03683691591
655	0.03681900498
656	0.03675221006
657	0.03670633368
658	0.03663429408
659	0.03657701543
660	0.03657439931
661	0.03648702476
662	0.03640988834
663	0.03638430379
664	0.03631565659
665	0.03631268417
666	0.03624941635
667	0.03624588331
668	0.03621564262
669	0.03612933534
670	0.03604812933
671	0.03600985552
672	0.03593483598
673	0.0358711448
674	0.03584081696
675	0.03575509396
676	0.03568605965
677	0.03559458504
678	0.03552555124
679	0.03543660865
680	0.03537395909
681	0.03533074146
682	0.03525967451
683	0.03517743627
684	0.03511264473
685	0.03504782142
686	0.03504487677
687	0.03501159532
688	0.03496689225
689	0.03496395402
690	0.03485868396
691	0.03476764955
692	0.03476494137
693	0.0347598944
694	0.03469238227
695	0.0346079228
696	0.03453538835
697	0.03448849104
698	0.03442882781
699	0.03438728573
700	0.03433524105
701	0.03429485517
702	0.03421084646
703	0.03414660869
704	0.03406597581
705	0.03398172882
706	0.03392449063
707	0.03385138069
708	0.03378693224
709	0.03374336876
710	0.0336679996
711	0.03358737028
712	0.03355608461
713	0.03351248936
714	0.03348904844
715	0.03343039258
716	0.03337825564
717	0.03332000372
718	0.03328315485
719	0.03324731639
720	0.03322390296
721	0.03316969131
722	0.03312683899
723	0.03305453051
724	0.03299724721
725	0.03295345394
726	0.03291621366
727	0.03287749532
728	0.03282657784
729	0.03279857319
730	0.03272423514
731	0.03265809228
732	0.03259396229
733	0.03254093576
734	0.03247381452
735	0.03244882455
736	0.03237378829
737	0.03231291039
738	0.0322797104
739	0.03220605742
740	0.03217083267
741	0.03216870117
742	0.03210883975
743	0.03206001535
744	0.03200846601
745	0.03195421677
746	0.03188938653
747	0.03181667544
748	0.03175952347
749	0.03167876064
750	0.03161926895
751	0.03158011962
752	0.03156476502
753	0.03148897049
754	0.03145016354
755	0.03139218934
756	0.03133561093
757	0.03127911952
758	0.03127634427
759	0.03122046846
760	0.03116385793
761	0.03109097903
762	0.03104940917
763	0.03101554767
764	0.03095889955
765	0.0308745133
766	0.03081805111
767	0.03081314757
768	0.03075844107
769	0.03073473594
770	0.0306753544
771	0.0306403501
772	0.03062020748
773	0.03058562189
774	0.03054649958
775	0.03048077365
776	0.03042963472
777	0.03040983644
778	0.030353166
779	0.03027091914
780	0.03020399667
781	0.0301212869
782	0.03006979361
783	0.030066704
784	0.03002858706
785	0.029993562
786	0.02992881247
787	0.02992067427
788	0.02988828477
789	0.02985209108
790	0.02983265573
791	0.02978650744
792	0.0297708224
793	0.02976754733
794	0.02972269246
795	0.02968840174
796	0.02964545983
797	0.02960668989
798	0.02959786969
799	0.02959608325
800	0.02958558694
801	0.02956416704
802	0.02953180401
803	0.02948068266
804	0.0294654664
805	0.02942295585
806	0.02941631497
807	0.02941372201
808	0.02935361271
809	0.02931743039
810	0.02927596422
811	0.02924672758
812	0.02921327236
813	0.02919241508
814	0.02914197338
815	0.02912281153
816	0.02908790903
817	0.02903561332
818	0.02900317617
819	0.02895724877
820	0.02892259325
821	0.02887712685
822	0.02884530221
823	0.0287854096
824	0.02874483108
825	0.028693573
826	0.02865594062
827	0.02859996111
828	0.02854164997
829	0.02853924634
830	0.02853693425
831	0.02849229552
832	0.02846729385
833	0.02841706122
834	0.02840025939
835	0.02839271869
836	0.02834092799
837	0.02827911133
838	0.02824770852
839	0.02819853795
840	0.02814640278
841	0.02809806609
842	0.02804719128
843	0.02796663379
844	0.02791146361
845	0.02784658597
846	0.02780548389
847	0.02777063351
848	0.0277352648
849	0.02769357002
850	0.02765589553
851	0.02759283708
852	0.02755375772
853	0.02753034923
854	0.02752783517
855	0.0275256838
856	0.02748855426
857	0.02748665339
858	0.02746285988
859	0.0274354343
860	0.02743103716
861	0.027406898
862	0.02735873612
863	0.02731966292
864	0.02726590942
865	0.0272236825
866	0.02718459317
867	0.02713185183
868	0.02705967126
869	0.02701014451
870	0.02697217127
871	0.02696912991
872	0.02690397515
873	0.02686377989
874	0.02683659822
875	0.02681410627
876	0.02677841179
877	0.026750662
878	0.02671559269
879	0.02665603613
880	0.02662241152
881	0.02659548717
882	0.02655751529
883	0.02647876352
884	0.02643933248
885	0.02643728982
886	0.02643558239
887	0.02639172702
888	0.02635731793
889	0.02632128741
890	0.02625933675
891	0.02624616623
892	0.02620249563
893	0.0261609181
894	0.02613336147
895	0.02609246713
896	0.02607461024
897	0.02604308513
898	0.02598500192
899	0.02594945524
900	0.02589661942
901	0.02584352665
902	0.02578750146
903	0.02575477858
904	0.02570769822
905	0.02566747389
906	0.02563910695
907	0.02561583331
908	0.0255865619
909	0.02556424361
910	0.02556268338
911	0.02549893883
912	0.02548462779
913	0.02545190563
914	0.02540938169
915	0.02537633967
916	0.02533767584
917	0.02528910437
918	0.02525675803
919	0.02522615213
920	0.02522426335
921	0.0251921698
922	0.02515908041
923	0.02512524512
924	0.02508953406
925	0.02504119768
926	0.02498608552
927	0.02494684743
928	0.02493107827
929	0.02490721973
930	0.02488493658
931	0.02486656751
932	0.02486265832
933	0.02483241762
934	0.02483087114
935	0.02478061194
936	0.02477136531
937	0.02474008588
938	0.02472779967
939	0.0246703203
940	0.02463337459
941	0.02459122405
942	0.02452684044
943	0.02452335186
944	0.02449296466
945	0.02442455544
946	0.02441357869
947	0.02439186797
948	0.0243590002
949	0.02434203877
950	0.02431512027
951	0.02430025739
952	0.02428784977
953	0.02423754727
954	0.02422198789
955	0.02418726491
956	0.02417639696
957	0.02414504184
958	0.02410331224
959	0.02406062506
960	0.02403170295
961	0.0240048607
962	0.02396743082
963	0.02393603922
964	0.0239070768
965	0.02386649634
966	0.02386492429
967	0.02382866336
968	0.02378429272
969	0.02373475758
970	0.02370617766
971	0.0236529431
972	0.02365033187
973	0.02360672793
974	0.02355339838
975	0.02353519113
976	0.02349709224
977	0.02346063714
978	0.02342357014
979	0.02340411501
980	0.02340253122
981	0.02337180646
982	0.02334326022
983	0.02328705342
984	0.02326631182
985	0.02326306354
986	0.0232406332
987	0.02321564566
988	0.02317658326
989	0.02312505357
990	0.02308110645
991	0.02301343295
992	0.02297335522
993	0.02292267508
994	0.0228821844
995	0.02284476282
996	0.0227990112
997	0.02277311144
998	0.02274736791
999	0.02272597972
